Sr_No,Fruit_Type,Climacteric,Ambient_Temp,Humidity,Gas,VOC,CO,Core_Temp,Light,pH,Ethylene_Production,Respiration_Rate,Sugar_Content,Moisture_Content,O2_Level,CO2_Level,Days_Stored,Shelf_Life,Spoilage_Resistance,Freshness
596,Cucumber,False,4.0,93.2,165.52849021046612,108.82305089627312,2.2,3.2,8.21923249207958,5.7338251660420365,0.13,6.59,2.4,95.5,20.73118767638078,373.57880255190963,6.423633120364667,11.809711270608272,5,fresh
1154,Avocado,True,19.9,56.3,6451.667071506769,1438.8554681835676,65.3,19.2,289.4726614768615,5.140717899858036,107.8,136.67,1.1,63.0,19.606429844021932,901.7503314587238,13.899528178020404,13.39543671570608,6,spoiled
104,Bell Pepper,False,8.6,87.5,127.83498910309197,119.4746826548845,3.0,8.2,30.31880198092382,6.7,0.02,12.94,3.8,91.7,20.637794557853624,759.4101980583067,1.705291643706781,17.527629845030347,6,fresh
164,Blueberry,False,20.2,69.0,423.11219350050146,310.80787049638025,10.9,19.8,167.9115578269067,6.634572985014163,0.1,38.67,11.6,81.2,19.310402424860257,1305.7080275052147,4.1266273740219255,10.559651887052711,4,fresh
658,Blueberry,False,5.4,84.2,119.1568203144736,74.2500112450929,2.5,5.0,17.400897376886597,6.3,0.03,11.14,12.0,84.5,20.795374724785884,784.6557613814963,1.399198062027845,13.718982417889016,4,fresh
1106,Pear,True,22.0,66.4,4892.824198566047,1214.6021947284478,17.7,21.6,221.84339089548757,4.152565763058815,7.99,45.08,9.8,75.5,19.855905901370264,1143.5094610033943,8.921657531458395,8.680639108701005,5,spoiled
1864,Cherry,False,29.8,76.0,1559.2931402648305,1223.883613456562,56.4,29.0,281.7489847646503,4.294064911771274,0.21,110.0,11.8,71.8,18.61076873278879,1243.905257739827,8.539778229732272,8.634366334294121,3,spoiled
687,Apple,True,2.4,92.8,357.00647151914137,123.99510391765067,3.5,1.5,4.412219953964885,4.9,0.84,7.27,13.2,82.6,20.390150322474174,619.5995072195442,14.29835695437389,17.613282926235662,7,fresh
1712,Strawberry,False,20.0,63.5,1670.180657366278,770.2842124689008,15.1,19.4,241.40925219809708,4.6981628896061896,0.08,35.31,6.3,82.8,20.41721677178895,1454.9740625920047,7.574161626741072,3.2789704770477988,2,spoiled
410,Avocado,True,6.9,92.0,267.8407177591727,104.14819354083356,10.7,6.6,38.94149701609737,6.4,81.62,46.03,1.1,71.7,20.35667522369468,755.5852289194572,1.6377365380469233,12.864139725262202,6,fresh
472,Orange,False,19.7,67.6,277.50053554731727,205.65089235592885,7.7,18.8,245.11666134345276,5.9,0.1,21.53,9.0,80.9,20.465788347609003,1068.3569934691677,7.931106059127356,18.951546068573023,6,fresh
1306,Watermelon,False,27.3,93.0,661.244508429672,1063.2016009827175,15.7,26.4,133.9489335031415,5.228414691846792,0.13,28.93,4.6,77.6,18.642472247465818,1677.8079146279124,16.037852567419833,20.526346013456582,5,spoiled
299,Apple,True,2.7,90.9,133.22954846333585,44.996892381711,3.0,1.9,41.655826881361456,6.9,0.88,12.66,12.7,84.2,20.75936772659658,602.8324353213444,2.038240023430678,20.13414658328957,7,fresh
1322,Papaya,True,34.2,66.7,6491.6503824789015,2256.070255992931,119.7,33.3,334.8440920254561,3.8868006740310213,14.28,176.91,4.1,74.7,19.876971676347345,1037.1999276910883,12.306398327946502,6.936725861096292,3,spoiled
953,Peach,True,22.3,60.2,1225.4519232230423,355.8977133290711,25.0,21.4,222.37563653368093,6.2,6.17,108.2,9.6,86.8,20.725838716658714,870.5807548886731,1.542946061560177,5.96758731415584,3,fresh
1602,Kiwi,True,25.5,84.2,6057.4985732629575,2026.5118396537705,72.8,24.6,295.7662035252516,3.711190031468758,2.33,75.04,6.3,70.7,18.885423069219296,1353.3669635824012,25.659321535688363,23.160672675354615,4,spoiled
1601,Pear,True,25.3,88.3,6055.161019530652,1761.893889192975,112.7,24.5,162.00244160978946,3.5,12.99,110.78,9.0,70.6,19.178160213987393,1639.182179551588,12.100384675082033,5.972816765736268,5,spoiled
1865,Banana,True,26.6,80.9,4971.570385622802,1707.812973302468,75.1,26.4,60.939205031439435,5.35754905720122,480.76,182.44,14.0,66.1,17.89101609165779,1573.4406943869963,8.188201189805365,10.165517961820509,4,spoiled
1187,Orange,False,25.3,84.9,1410.8060865156997,962.4560597058389,25.9,24.8,250.9030610649112,5.284146441570007,0.22,43.27,6.8,73.6,18.40002144858925,904.7280811401484,17.30756300462521,18.6497285446816,6,spoiled
1817,Strawberry,False,24.6,68.8,956.9805760943975,496.6775164846339,17.4,24.2,295.07789499719723,6.383167571204431,0.22,68.81,4.6,87.7,20.8520053882947,1276.560081040639,2.6607849325766333,6.8745828895386545,2,spoiled
570,Kiwi,True,3.4,84.8,559.3159941047576,136.46463303071616,4.8,3.1,25.79480503654455,4.7,0.33,9.86,9.4,80.6,20.596660189558133,536.6816655823625,14.213856648207287,15.967530436307978,4,fresh
185,Strawberry,False,2.6,86.0,128.48299952619152,46.666266986561226,2.1,2.3,9.817604516808537,6.5,0.05,8.74,6.0,90.6,20.201341227448278,303.0458359022633,1.833119073663441,6.974613803918558,2,fresh
77,Apple,True,4.5,89.1,241.58066142945603,57.36900570261885,3.1,3.9,3.0231578316990806,5.9,1.05,10.69,11.8,83.5,20.67886767477357,664.9038836577487,4.417909711807489,18.498519609741944,7,fresh
1536,Peach,True,14.5,82.8,2069.2047926591727,619.8137232507452,17.1,13.6,93.36915995860167,5.010118645714245,35.11,56.45,10.4,84.4,20.123382564500922,2061.4549235293875,5.146789806276115,6.783312106651418,3,spoiled
1720,Bell Pepper,False,30.5,89.8,1116.7789651394373,957.5746150772989,71.0,30.0,100.5547575338247,4.847273363221383,0.2,83.97,2.6,79.5,19.910293172928156,1461.162099005483,19.750124766932725,16.815231801359133,6,spoiled
1027,Cucumber,False,30.0,62.9,1465.412641754643,899.4807090774244,31.5,29.0,309.0226420253524,3.7727365211370514,0.49,42.32,1.8,82.3,18.421524102864677,1415.9799969301814,17.425733578947106,11.789606464635739,5,spoiled
333,Kiwi,True,5.9,90.3,520.1683676797976,171.31338861000623,5.7,5.2,22.868046067341147,6.6,0.51,13.73,11.3,80.1,20.383794002421585,449.154030520849,10.815727716487297,23.19701573190448,4,fresh
136,Tomato,True,24.0,55.8,707.9558490607675,237.049322495648,8.5,23.7,127.15384584122688,6.8,21.62,36.85,3.4,93.3,20.01568555490648,1418.370323525594,1.4687670050265444,12.217272418476131,5,fresh
302,Banana,True,22.9,59.9,3791.515583058088,1013.2835554279054,53.1,22.2,110.46966069899699,5.53930197747714,1160.97,182.3,16.1,70.9,19.5056204674074,1015.1103610591423,4.5692959519072325,7.992659730369675,4,fresh
792,Tomato,True,7.0,92.2,333.47616366801856,122.62601442023973,3.0,6.7,48.90763584200797,6.3,4.36,12.88,3.8,93.6,20.059195685644895,301.47632795088026,1.4711146611131012,12.873345025301488,5,fresh
112,Watermelon,False,2.4,93.6,110.97763924299657,38.92622610503137,0.7,2.1,16.48386999708333,5.9,0.01,2.34,7.9,91.7,20.825640368471365,416.8076240585875,4.8351679995582035,18.670096093946327,5,fresh
1351,Bell Pepper,False,16.6,68.9,599.1285388011106,346.5731462872206,14.1,16.0,79.81381363767372,5.3,0.06,23.81,4.3,79.6,20.415417369754458,2014.338752758775,19.700859793368796,20.89354090700087,6,spoiled
562,Pineapple,False,7.3,86.9,202.9807986902068,113.66539977414051,6.2,6.9,2.0450146959238023,5.8,0.12,17.75,12.7,84.3,20.693124970063234,480.97348532502065,7.498095707155237,12.641718775781033,6,fresh
1439,Papaya,True,27.2,92.4,6026.249031212719,2185.4012691730663,54.8,26.9,138.68414825733183,5.339317559000357,13.03,129.41,5.6,78.4,18.1349378126433,1167.2467420407172,7.640248277654651,7.861338360379042,3,spoiled
275,Bell Pepper,False,7.1,87.1,165.81194739882906,100.24350447105478,3.9,6.8,32.08788913484118,6.9,0.08,13.7,3.9,91.1,20.706450372710943,746.5058470070192,4.052585614258835,18.050177963255468,6,fresh
405,Bell Pepper,False,24.9,58.3,501.36172937770186,307.7248902386397,19.0,24.5,178.5706287010808,5.5,0.06,54.82,3.8,84.8,19.71547855250882,1230.8395871791201,7.322547933105283,14.541700476951005,6,fresh
1111,Orange,False,28.3,95.4,1441.3672658410114,1123.8766701898874,32.9,28.1,103.65436897894422,5.037020231965015,0.25,50.32,3.8,74.0,18.63628139475615,1275.523614565921,22.269353614916184,23.304766379102425,6,spoiled
438,Watermelon,False,24.7,93.3,303.3550736323721,273.1610448419154,5.7,24.2,125.26376537179638,6.9,0.09,22.49,5.3,88.2,18.921189404802377,1570.912262051747,2.6749955681085025,14.401572117491748,5,fresh
1416,Kiwi,True,29.9,63.7,5813.8928636149785,2665.321352877817,153.2,29.6,332.54162633609144,4.090491950697493,2.01,164.75,4.0,70.7,19.684456667051283,1121.7368951360909,31.557476758054833,19.286829208594,4,spoiled
407,Pear,True,22.4,88.3,790.664536292181,276.3765589023215,20.7,21.5,178.7710673731417,6.6,8.17,89.73,7.9,83.2,18.46266607873093,1149.9197662115675,1.5530827979598065,13.687677794212654,5,fresh
1930,Papaya,True,33.4,65.6,10111.466021509481,2262.1720509731526,103.7,32.5,321.89232378623217,4.5794865303413,19.41,286.57,6.3,74.5,18.100863960974642,1236.176448869345,8.08446234345745,5.505548739013412,3,spoiled
1443,Strawberry,False,28.1,63.3,567.4013945687593,431.8433062836288,15.8,27.4,329.34897817461035,5.112361550432135,0.18,58.99,4.4,85.0,18.39845463820808,1118.5519402390828,3.4170889340900406,6.636733965041254,2,spoiled
1560,Grape,False,17.6,65.3,854.4179944084483,692.7281823316775,4.5,17.2,197.24527811969813,5.059707397479987,0.14,13.34,14.1,76.9,20.665132256344712,851.5462111514865,7.006737252964236,8.054733262851585,4,spoiled
875,Watermelon,False,4.3,94.5,149.29325992267394,43.643804399396096,1.6,3.6,37.777664672511534,6.8,0.01,5.83,9.2,91.3,20.343830076467373,648.4736348586946,3.78250777914523,18.301204675226696,5,fresh
1784,Peach,True,28.7,87.0,6664.678880695656,2106.0087409167045,186.8,27.8,135.5009966400692,3.8778198165000486,71.84,274.79,6.6,78.8,18.01528864572526,1725.714685700844,7.863573598989792,6.413561785886733,3,spoiled
1852,Cucumber,False,23.8,63.4,1063.3577705641262,689.025956087337,22.3,23.5,221.95040790169628,4.447814156321818,0.17,47.49,2.3,82.6,20.271636490246348,1095.0861850293602,12.492702070072855,10.8331873883175,5,spoiled
1186,Pineapple,False,32.1,65.6,607.6353394899855,411.6343059894108,50.1,31.7,218.51920860785572,5.3,0.81,126.09,7.3,73.4,19.009776316063924,1748.9337298271269,9.858280897947953,14.117255540309694,6,spoiled
1687,Tomato,True,28.7,83.8,5229.8894779130505,2525.040522771919,33.8,27.8,137.96690518898882,5.399608196060741,14.3,81.12,2.7,82.4,18.96029355453336,1048.9557935982273,8.93820476871251,7.847431961935356,5,spoiled
1567,Papaya,True,27.9,81.4,5803.596816882291,1510.959729714405,55.3,27.5,20.27801857519591,4.693396348963978,1.63,155.59,7.0,79.8,20.327016400888212,1851.3275006691945,6.448038937108813,8.000197007700006,3,spoiled
167,Bell Pepper,False,7.8,90.0,184.33836340185627,101.33245680925941,3.7,7.2,32.04368089272482,6.1,0.03,11.18,4.6,91.2,20.377207732549437,391.9091676021155,6.355116433270365,20.10791430517906,6,fresh
1275,Papaya,True,26.4,67.2,3703.0562043300033,1158.5105173351271,40.8,26.1,274.2707969875303,5.03072726282724,43.5,139.62,7.4,81.0,18.610747117201463,1433.6082131882695,4.611132117942127,8.874164131374059,3,spoiled
212,Tomato,True,18.0,66.1,2926.9624684621535,825.4386041390048,13.6,17.6,277.4313214891572,5.55594944686061,45.26,43.26,4.3,89.8,20.059740690697883,955.850658061419,5.688717117844098,8.349235858150504,5,fresh
184,Pineapple,False,7.2,91.8,172.8144342587089,120.674459987867,4.3,6.9,20.14617069187064,5.0,0.18,11.32,13.1,82.5,20.949451263435336,507.0143738750242,9.09673739800206,15.507221252990142,6,fresh
1518,Strawberry,False,21.7,63.2,1536.8580339578627,885.3319658998878,16.1,21.1,113.12493357389597,5.168405259585584,0.08,43.19,5.0,82.7,19.555979604160953,1412.0746100322117,6.719234093935192,3.868787475067609,2,spoiled
1744,Blueberry,False,27.9,70.0,1780.8178365718552,813.4528898814781,52.8,27.2,22.736915304766626,4.0966152955420885,0.28,72.41,9.8,72.2,17.8152903143416,1205.8320217554174,15.668580515505923,11.762838765722638,4,spoiled
1352,Blueberry,False,28.1,83.3,1197.321444761289,1146.7286060148028,55.2,27.9,95.78114833036663,4.5299304160309735,0.15,68.54,10.8,70.8,20.238417267388606,947.3525361454529,13.528381292581521,10.441864826204073,4,spoiled
1428,Tomato,True,25.8,61.2,6411.5120864922,1170.7585940697936,49.7,25.0,275.4498681419069,4.146501199834641,22.81,92.81,3.3,80.6,19.787741364755455,1496.4407792639774,13.729076258961523,9.89184286088862,5,spoiled
1410,Orange,False,22.5,71.5,707.2048978882189,421.94782186306855,26.3,21.9,175.34164424926485,5.2,0.06,42.63,6.3,74.8,20.014388505840035,807.1622607342457,20.86968506637929,17.949984838516244,6,spoiled
1104,Cherry,False,25.3,72.3,972.7700290932921,1479.594375900933,23.4,24.7,26.41142620722785,5.022881808682699,0.11,59.39,12.5,75.8,17.354000181488836,1461.4688550476167,5.708487724204973,4.021160461121243,3,spoiled
1357,Orange,False,21.2,81.0,988.1432754275107,1017.1106225618865,47.9,20.5,279.45299233199887,3.5,0.16,41.67,6.6,74.5,18.214058803251657,1485.9260731371655,28.842686571645608,17.32510538448396,6,spoiled
350,Blueberry,False,23.5,55.6,333.4098410521957,219.5741431616926,12.6,22.7,153.0774949598218,6.0,0.14,50.73,10.1,82.2,20.773526524607895,1123.7024019016876,2.4580241431794363,13.95269626785065,4,fresh
1135,Strawberry,False,7.3,92.3,927.1177311362021,421.4324309605456,8.8,6.4,17.43040706991757,4.820580788492429,0.08,17.48,6.7,87.6,20.793636715799423,397.3243134751001,7.121349468431398,6.209418799802665,2,spoiled
1510,Tomato,True,24.8,86.8,6981.757299478916,1822.4859059876646,33.1,23.8,106.72542966244494,5.020429222965882,9.13,71.29,3.5,82.7,18.828071376228824,988.6821096864289,9.592582265339498,9.65042982434004,5,spoiled
1627,Pineapple,False,23.5,62.5,1298.2715103311507,992.0939069874582,37.9,22.7,141.3032913220328,3.9430064248698726,0.22,67.74,10.5,73.2,20.54906380808181,892.5306992040158,16.09833898521567,11.05727350348621,6,spoiled
284,Peach,True,4.1,91.4,314.2609610227653,71.51748750858643,8.6,3.8,16.258961186994934,6.2,27.72,37.98,9.3,88.4,20.187970185395432,667.9689903335875,1.3330359230776394,3.9262728437246097,3,fresh
907,Orange,False,27.6,84.3,364.7682209219656,250.2560568584228,7.9,27.4,174.8973890539782,6.6,0.27,26.35,6.1,81.7,18.737975059257604,934.763908135299,4.966906218963954,16.06781844031366,6,fresh
1482,Cherry,False,15.0,90.1,977.460380639222,559.8682022993778,11.7,14.5,86.19165333390106,3.960316788983624,0.09,23.09,16.1,76.5,19.37810081573585,1988.5625733802715,6.422406213866879,3.5469309052500435,3,spoiled
1250,Tomato,True,20.2,68.4,3268.6039269731405,2358.1812759855648,19.2,19.6,260.1469061693014,4.819441700969356,6.09,27.48,2.9,79.3,19.70688899461929,991.9891593044936,17.72077031523631,13.235501986472944,5,spoiled
209,Strawberry,False,28.4,83.0,730.2600397069527,551.5929980571952,20.5,27.8,198.78938657721594,6.189079472394688,0.1,87.95,4.3,87.5,18.843776668494822,1388.1574166993626,1.6341332313189636,5.870041302075592,2,fresh
1168,Blueberry,False,21.9,59.8,811.2999992518425,1014.5240756875495,49.8,21.5,102.09418875167164,4.570909253947245,0.07,58.22,10.9,72.1,20.247545246614315,1163.917083859574,17.438671477680423,11.020087833226903,4,spoiled
1829,Pineapple,False,35.1,67.7,1540.0367936003463,1563.9065658107465,123.8,34.8,256.936073622063,4.317938542039033,0.68,224.32,2.1,73.8,18.042651751754637,1227.8581079358555,17.602200844414508,16.70386952253824,6,spoiled
1996,Blueberry,False,35.3,72.3,1102.9269018564971,872.1724193064617,68.9,35.0,313.5293554905289,5.521322885335235,0.18,194.18,5.4,73.4,19.40197814984378,1228.0492835200469,7.733540551647035,11.253405681910124,4,spoiled
254,Bell Pepper,False,19.2,52.7,266.9519780744225,209.098670467852,10.3,18.7,275.51916294929333,6.5,0.16,39.14,4.3,90.8,20.93505771041163,1016.0613422429515,3.1113633632330218,14.611534382903182,6,fresh
1191,Pear,True,28.4,71.9,4807.386967463884,1539.1497492234353,91.3,27.6,180.736718564911,5.0192896215008815,27.97,158.28,7.5,70.6,18.84588610876158,1275.494948105862,15.416115240111907,13.278317253771144,5,spoiled
1603,Papaya,True,23.9,82.6,4791.304102745311,1413.309125002207,34.7,23.3,226.56566565351068,4.442498743000964,1.87,91.74,8.2,80.1,18.621458229117778,1105.0368038529402,7.283919407665973,7.183075430191312,3,spoiled
1444,Orange,False,22.2,80.0,1015.9813718019121,687.779963012452,19.9,21.9,288.73894921875626,4.958284604424331,0.17,29.69,7.3,74.5,19.960208819427237,916.1532727812817,21.31851591390622,15.383439680118478,6,spoiled
298,Banana,True,23.8,62.2,1113.2970710822244,409.6449551517007,28.4,23.2,228.21978283667337,6.0,509.35,95.37,11.9,70.1,20.89327288584467,877.2886721406547,4.897991062835249,13.716528680013237,4,fresh
1702,Banana,True,25.7,80.5,6265.082786215995,2203.5498517380493,51.7,24.7,134.1437784168767,5.103433325763653,431.26,94.4,11.0,63.2,19.74430246727297,940.001331683039,11.9717411583247,11.906304497681848,4,spoiled
1036,Orange,False,3.1,91.7,209.61660119850018,81.15151803475385,4.8,2.5,1.6907599162294173,4.4,0.03,6.38,8.0,83.8,20.890677085534815,585.7515707865323,27.48663409595474,29.988144367583747,6,spoiled
452,Bell Pepper,False,6.7,87.8,165.91442087752952,102.35879203368651,3.4,5.9,26.797980234958345,6.3,0.01,11.37,5.2,90.6,20.518462413336362,693.0735000601378,5.140720528675375,20.73251525120083,6,fresh
1862,Orange,False,17.2,63.4,795.4658750405197,762.4239766202005,9.8,16.9,238.57911781932566,4.517353731327668,0.1,18.86,9.3,75.8,19.79482521561966,1311.4288539707093,16.03779262436782,16.265115199991932,6,spoiled
94,Mango,True,5.8,90.6,406.44121118452205,172.24917274679572,9.8,5.3,33.50859057965806,6.7,2.2,35.72,15.0,81.6,20.092982886962652,469.25607721350264,3.7732077801107797,8.757194662545649,5,fresh
1,Strawberry,False,23.6,52.9,328.07148570488374,253.7071920487795,15.7,22.8,196.23549905296267,6.9,0.05,68.34,7.9,87.8,19.90374067332999,1019.1957578234752,1.4726294495957257,6.17999156298017,2,fresh
1954,Strawberry,False,10.8,71.1,251.82821866083552,138.1805747152752,6.9,10.1,119.67333331936429,6.7,0.02,26.35,7.2,89.1,20.530581015887922,1280.963089097979,3.150957759818267,6.326586509410655,2,spoiled
26,Pear,True,3.4,88.0,280.75400730744764,90.73106377310572,4.5,2.4,4.9432515261931655,6.1,17.6,13.88,11.9,82.9,20.707456124144255,665.7567635401138,6.055920797429796,11.843423748384293,5,fresh
1493,Cucumber,False,25.2,78.4,922.1051749838836,701.1804984476173,19.3,24.3,196.98973215591406,4.411866850539495,0.26,45.05,1.7,84.1,18.416733513293156,1408.858723590749,9.638343356955987,11.131757740990675,5,spoiled
751,Tomato,True,23.9,53.2,3110.6024649397446,802.2208866879287,21.2,23.4,190.26073815838674,5.789978688418079,7.39,68.95,2.5,88.2,20.442012633833112,1123.7761800659662,5.360062542471025,12.099805952890094,5,fresh
963,Bell Pepper,False,6.7,94.2,162.6514293291743,90.51241252647256,2.0,6.5,1.606199122934876,6.0,0.04,8.17,5.4,92.4,20.770835149740982,441.7420479967719,2.3716669178796987,16.519457874737054,6,fresh
1938,Pear,True,25.9,69.5,2426.934119077786,759.0310120075143,34.6,25.3,255.37222717893945,5.8,3.04,88.13,10.6,73.5,19.999493680640477,1465.3323089558376,9.637576457970999,12.531450242959993,5,spoiled
1395,Papaya,True,28.2,72.4,9075.588677431077,1481.1885773910042,79.7,27.8,321.68370566130113,3.960373976927121,21.78,140.22,9.7,76.9,18.82408547202887,1046.1585691722908,7.577023372101568,5.039243932862122,3,spoiled
105,Pineapple,False,7.3,87.7,223.75270651090676,130.39703086982152,5.4,6.8,40.7690292962194,6.0,0.06,17.88,13.3,84.0,20.42254315476274,635.9171477040024,5.005821553859975,10.392651766742574,6,fresh
625,Kiwi,True,6.5,86.6,492.7398378124743,182.57518182396817,7.7,6.0,1.5722389856634211,6.6,0.63,18.64,11.8,79.6,20.408967548854953,614.3962156644825,10.533273899946353,21.811608765217564,4,fresh
462,Strawberry,False,7.6,95.1,192.74155222577394,130.39250194107103,3.4,6.9,27.2301892905008,6.3,0.01,14.96,7.3,89.5,20.49952097613933,605.6628922992688,1.2190131912629687,3.0784701570291175,2,fresh
955,Cucumber,False,3.6,84.6,142.43010016607053,41.35256292946029,1.1,2.9,8.98058849201488,6.6,0.04,3.79,2.5,94.9,20.909945878751458,618.7429449108347,4.578640339265885,12.215860344766519,5,fresh
896,Pineapple,False,2.2,87.0,133.56505525243924,45.856365878608194,2.4,1.8,41.15499554974225,5.9,0.14,6.33,12.0,86.1,20.24895230999891,372.8934781101975,8.851190089748485,14.478755774614484,6,fresh
1624,Tomato,True,23.5,67.2,7945.6209296216075,1890.8511955994563,22.7,22.9,226.52762041382147,4.911917884305612,20.14,53.36,3.2,80.8,19.24368015275508,1246.239418679669,11.22979846650897,11.14730699671333,5,spoiled
1751,Apple,True,29.9,65.7,8397.45339852828,2121.9242611507243,87.7,29.6,255.94935632332476,4.559290525921958,3.96,136.06,2.8,72.5,18.293150202419557,1754.1342410439402,22.230866017751787,23.832129265668037,7,spoiled
835,Watermelon,False,6.0,90.5,129.83337155918298,104.69119237439863,1.2,5.4,4.1204176736212075,6.2,0.03,3.86,8.5,90.0,20.672007620324973,658.0164751593774,5.460553686718017,15.993342574481591,5,fresh
1238,Banana,True,10.4,73.0,1754.0986236030571,534.7079586071553,18.0,9.8,77.4184581008814,5.3,5.18,32.92,15.0,68.6,18.096156234625845,993.0882393876782,17.311467585374608,12.293837652113488,4,spoiled
126,Kiwi,True,4.9,90.3,363.18437548655544,86.52169204798425,5.9,4.5,16.21172403875798,6.0,0.37,12.81,12.3,80.6,20.80617720229178,551.9144434383404,12.845923882131103,27.466385925597162,4,fresh
1834,Peach,True,33.0,63.8,6578.003086073564,1493.036413766667,152.2,32.2,311.83268872631174,4.9802801332720605,85.91,563.34,6.5,82.6,18.102834629712515,1921.5808869859861,3.5069602145848613,6.102467352245882,3,spoiled
1107,Pineapple,False,22.4,58.8,1029.322258684032,568.0976268291233,33.8,21.7,88.86629299292359,4.604994315850051,0.47,49.85,8.3,73.6,19.0041490415697,1870.6695842392976,23.85574055514929,20.07686665611757,6,spoiled
1949,Avocado,True,25.9,75.9,6012.426340489204,1624.3407519210612,70.4,25.6,167.82256404834098,5.622379982123537,84.13,195.62,1.0,65.8,18.60438974430606,1036.0124021330016,7.9923498630327146,9.45618488290635,6,spoiled
1349,Watermelon,False,23.7,59.7,1384.4825280326731,797.0902037880547,8.4,22.8,258.77150249156256,4.176187319384843,0.1,14.49,6.7,77.7,19.670884366688057,1227.5369608482329,19.002976872266945,17.545858560757427,5,spoiled
1735,Cherry,False,22.3,63.2,1259.585315638532,965.0437630849192,17.8,21.4,212.68006687434695,4.669701714989651,0.06,47.55,13.7,73.2,20.576553271503297,961.4442301896776,8.682028260576702,8.620021964171292,3,spoiled
132,Orange,False,6.2,90.8,136.16018741366022,90.43956390638492,2.1,5.8,10.359682128955438,6.2,0.06,5.47,7.8,84.3,20.333526027102153,336.79410633691725,8.769260890737307,26.829463023713025,6,fresh
507,Papaya,True,20.9,65.5,3538.5233027238046,762.3593272352263,15.1,20.3,157.27414091639105,6.6651450846792235,10.72,58.11,9.4,84.1,19.268392067388316,1095.6235158563886,3.0022628073498776,7.659362987318199,3,fresh
854,Watermelon,False,1.2,88.7,111.84106896874295,39.693521581665046,0.4,0.3,20.666518826900067,6.5,0.01,1.46,7.1,92.6,20.198529162471996,609.8661685950806,4.106888656781499,18.641932650563604,5,fresh
825,Avocado,True,20.3,81.4,708.7893545569015,241.35744236413817,40.9,20.0,164.4504499951358,7.0,140.19,173.95,1.2,71.9,18.013742949140507,913.485039444791,1.767020076449438,12.222712149692509,6,fresh
930,Blueberry,False,5.8,92.7,321.13123728325286,222.26663916979112,4.4,5.5,16.458992320396305,6.116008748070465,0.04,13.6,12.4,82.9,20.201658705733152,620.8246434500329,6.0657560791529095,12.448464400012291,4,fresh
1297,Peach,True,24.2,52.0,4352.545624320071,1036.356779729247,62.2,23.6,271.4318546149791,5.396837276437068,15.21,206.14,7.9,83.3,19.481204736138213,1165.1856001325152,5.093565086501874,6.448365476179461,3,spoiled
448,Strawberry,False,6.0,90.6,238.49851759480057,151.76510003765253,4.4,5.7,0.12243197996472666,6.0,0.04,17.15,8.8,89.2,20.022215538905378,387.07691189772737,2.7583359496087017,3.59159680976942,2,fresh
502,Orange,False,3.2,92.6,152.10579481205355,44.415359880710945,3.1,2.5,28.25454555009272,6.2,0.03,7.13,8.2,86.2,20.8895266541851,354.0194201169254,11.908473219305616,29.163300008883812,6,fresh
253,Peach,True,7.0,94.8,369.75627810530136,134.93789088794873,1.9,6.2,44.94567245040209,6.7,20.64,8.48,11.4,86.6,20.48803677397774,617.0611224592212,1.4127406031727032,6.801964679233453,3,fresh
154,Strawberry,False,5.1,89.9,225.92358437192965,111.88818430119828,3.2,4.5,0.935719086300485,5.7,0.04,12.21,8.2,88.4,20.676547541981567,468.5080368657854,3.14041873414028,5.560264214873589,2,fresh
810,Avocado,True,6.8,91.4,296.29526584227546,125.14667364921658,7.8,6.2,43.11750953309838,6.9,38.33,33.56,1.0,72.7,20.35953548564663,747.5517660672463,1.6869961823028343,7.706594409718195,6,fresh
778,Strawberry,False,6.8,91.4,185.28602886344675,100.93542263251338,3.7,6.5,38.72122650706138,6.3,0.08,16.81,7.5,88.9,20.23711215188812,476.47384873792146,1.0948539609204568,4.843993626063804,2,fresh
887,Cucumber,False,7.0,88.0,169.10022451705856,127.35860436338153,2.6,6.2,28.82749765813192,6.3,0.09,8.32,1.8,94.1,20.278794546273403,492.48439054872154,5.723317426308426,13.340262564608574,5,fresh
1108,Cucumber,False,21.4,48.1,777.2098771456713,405.3843290507982,20.4,21.1,291.92624922633576,4.4,0.17,38.64,1.1,81.5,19.90987380460167,1078.1464703015308,16.331766513357188,12.983817479057695,5,spoiled
1360,Tomato,True,28.7,73.1,9010.794557735224,2106.314884487032,32.8,28.3,191.08476185707332,4.971031488516035,17.86,61.56,3.3,80.3,19.016031156702475,915.9978528415916,11.216298789139996,8.94935349605175,5,spoiled
1551,Strawberry,False,24.7,52.8,2159.797426715537,998.647537585507,26.6,24.3,249.401142560702,5.180056398753737,0.06,88.32,8.3,84.1,20.161157439351694,824.190532029618,5.085350395625094,3.8996162927151317,2,spoiled
726,Strawberry,False,23.4,58.0,796.7297540434141,469.5351766047395,19.9,22.9,218.86837604408396,6.586581388153829,0.13,80.33,7.9,87.5,19.768762242636456,1235.3426801088508,2.3803607583613315,5.252252557489966,2,fresh
705,Grape,False,7.3,93.3,259.56890609259864,323.8231341100336,2.1,6.3,40.93737970743528,6.4641995340033125,0.04,6.77,22.7,79.7,20.28184730513746,592.5660801647348,5.311118845865253,11.844499815061178,4,fresh
1105,Banana,True,22.8,83.7,7423.532578113878,1458.964261171868,231.2,22.3,162.07410133069757,3.5,556.76,188.52,14.7,63.8,20.229525244230647,1112.451592425801,19.834663552775258,12.515744878359351,4,spoiled
