Ambient_Temp,Humidity,Gas,VOC,CO,Core_Temp,Light,pH,Freshness,Source
16.885849,76.38008,4124.8726,1389.7217,208.64774,11.860427,203.47159,4.8465543,spoiled,GAN-Enhanced
18.13645,76.24165,5680.065,2093.1602,211.49297,11.75943,254.88077,4.9878025,spoiled,GAN-Enhanced
16.827873,78.8489,4778.6313,1925.2961,251.94312,10.57445,192.65152,4.998891,spoiled,GAN-Enhanced
21.197948,75.12194,5352.1973,1700.1666,242.14328,7.802446,227.26544,4.6833997,spoiled,GAN-Enhanced
16.839664,68.8944,5165.471,1726.9233,265.36987,15.669641,247.74687,4.7225885,spoiled,GAN-Enhanced
19.07026,73.99014,6779.6816,1730.9218,196.77837,15.113827,222.91946,4.6593227,spoiled,GAN-Enhanced
15.514547,75.22508,3005.9585,1306.1263,268.91882,14.56508,242.89175,4.448997,spoiled,GAN-Enhanced
19.892168,81.58165,5953.6353,1450.303,233.37607,13.7487335,199.43048,4.574734,spoiled,GAN-Enhanced
20.704218,79.398,6948.7544,1964.447,228.56628,11.780602,223.69145,4.933516,spoiled,GAN-Enhanced
17.544281,72.95454,4326.2847,1309.6924,286.24622,13.176805,254.21579,4.372472,spoiled,GAN-Enhanced
18.015331,75.70349,4493.071,1944.1152,180.82024,8.99449,211.47614,4.935368,spoiled,GAN-Enhanced
22.034422,71.86788,5730.9707,1197.677,233.68515,9.194791,210.68527,4.6935935,spoiled,GAN-Enhanced
20.702595,76.142944,3561.1353,1599.983,264.04034,9.39966,233.05923,4.676177,spoiled,GAN-Enhanced
17.562433,77.06808,5156.953,1481.453,223.45152,6.922562,223.69243,4.6383376,spoiled,GAN-Enhanced
18.806568,79.436905,6180.2725,1772.2418,184.04048,10.660385,178.19173,4.6005282,spoiled,GAN-Enhanced
17.965809,68.0928,5710.213,1068.7393,242.65189,10.103455,264.8936,4.445322,spoiled,GAN-Enhanced
19.624882,77.75219,3960.7417,1511.8418,184.80237,13.155727,213.04066,4.571945,spoiled,GAN-Enhanced
19.63684,78.49395,6281.2944,1664.4453,250.67648,4.896444,238.85768,5.1708136,spoiled,GAN-Enhanced
18.450638,81.857315,6558.317,1893.6086,196.23486,9.248084,223.726,5.050801,spoiled,GAN-Enhanced
19.286373,80.22012,3868.2795,1773.7683,231.87418,10.430178,180.93396,4.6925898,spoiled,GAN-Enhanced
18.68496,80.549164,4282.3286,1947.3698,212.81046,10.864083,165.34158,4.765703,spoiled,GAN-Enhanced
16.889097,73.38597,3933.75,1151.9829,249.93549,7.3485966,230.35075,4.2246637,spoiled,GAN-Enhanced
20.131227,72.38384,4396.0713,1550.4218,236.93819,10.700408,233.00044,4.872583,spoiled,GAN-Enhanced
19.322393,76.86778,4678.0244,1833.7694,234.5515,10.472889,208.07132,4.7373037,spoiled,GAN-Enhanced
21.366396,74.62401,5482.6045,1350.0656,206.53867,10.171632,239.23578,4.7750764,spoiled,GAN-Enhanced
16.755714,78.78406,4116.635,1915.524,258.43484,9.855146,208.58203,4.9076233,spoiled,GAN-Enhanced
20.744461,77.0878,4740.617,1068.7612,214.29893,13.756807,254.72375,4.114727,spoiled,GAN-Enhanced
17.631372,76.82775,5316.447,1804.7352,188.44907,10.859686,204.03395,4.92948,spoiled,GAN-Enhanced
21.706617,81.43047,6211.237,1182.4147,173.37508,14.114936,195.49748,4.7899275,spoiled,GAN-Enhanced
17.882107,75.94572,4998.6133,1709.1188,217.82428,13.726602,267.3372,4.7665663,spoiled,GAN-Enhanced
21.259098,79.90458,8079.9375,2254.0693,267.44138,9.799468,239.44954,4.3187637,spoiled,GAN-Enhanced
22.534176,77.53818,5900.892,1397.2052,246.4336,7.91121,259.55728,4.8654394,spoiled,GAN-Enhanced
19.26576,77.80572,3843.751,1702.8495,220.27168,12.278492,187.29138,4.3417053,spoiled,GAN-Enhanced
18.595476,80.42443,7090.0083,1791.1069,174.58855,5.288915,183.50699,5.043913,spoiled,GAN-Enhanced
18.934233,71.64048,5536.7134,1307.2064,183.07095,11.124138,200.60017,4.7275243,spoiled,GAN-Enhanced
17.959993,82.70814,5046.0903,2013.7035,226.28065,12.260534,230.62782,4.480614,spoiled,GAN-Enhanced
19.85069,70.35844,4337.0547,2027.4376,264.83582,11.407471,219.25507,5.016731,spoiled,GAN-Enhanced
19.672922,77.66616,3982.995,1585.458,175.03722,11.874585,218.24785,4.947715,spoiled,GAN-Enhanced
18.665464,79.37522,5976.338,1700.719,163.18535,11.841918,233.80736,5.218992,spoiled,GAN-Enhanced
19.545536,81.29125,5024.6084,1644.816,146.02847,10.904664,186.17035,4.7391677,spoiled,GAN-Enhanced
21.141083,79.943,5098.5815,1873.2838,203.47368,10.454467,217.94093,4.8625402,spoiled,GAN-Enhanced
18.820505,75.833694,3999.8398,1774.4108,209.03622,10.377942,243.92093,4.8016567,spoiled,GAN-Enhanced
20.715689,73.4633,3971.6096,1637.9834,268.0301,12.481032,230.40335,4.532914,spoiled,GAN-Enhanced
20.703196,81.227104,4660.984,1890.2667,240.39069,7.763064,259.13742,4.5680118,spoiled,GAN-Enhanced
17.85924,75.49663,5430.4805,1917.3601,245.69583,5.7805367,226.34206,5.124039,spoiled,GAN-Enhanced
21.789787,78.157555,6133.118,1546.4437,204.49393,10.247185,181.97923,4.749212,spoiled,GAN-Enhanced
19.548796,84.03015,5352.482,2412.2776,232.41737,6.8511915,230.9948,4.7353806,spoiled,GAN-Enhanced
18.811764,79.71108,5233.784,744.5113,227.342,10.300703,272.9396,4.538365,spoiled,GAN-Enhanced
21.372705,78.23473,6769.739,1295.2024,166.08345,9.091114,220.52353,4.889757,spoiled,GAN-Enhanced
16.037457,81.09294,4226.31,1606.0963,169.18448,9.444097,215.613,5.1933875,spoiled,GAN-Enhanced
20.049,70.811424,2677.9163,854.243,214.24182,14.194524,208.66881,4.7267065,spoiled,GAN-Enhanced
20.010376,80.06218,7125.2227,1583.0841,226.03548,12.754896,170.02841,5.259839,spoiled,GAN-Enhanced
19.440216,77.40855,4490.423,1690.7839,176.4328,7.728663,232.608,4.7671075,spoiled,GAN-Enhanced
19.09748,72.81364,4485.84,1405.6516,209.67758,11.241313,220.83267,5.0709977,spoiled,GAN-Enhanced
19.02539,78.444435,4137.514,1521.8384,223.18964,12.138555,239.71504,4.551249,spoiled,GAN-Enhanced
16.483328,73.85842,4985.1406,1154.4214,220.27164,12.82187,231.1538,4.7030177,spoiled,GAN-Enhanced
19.929964,73.3665,4224.8926,1331.365,258.06885,9.600868,198.32549,4.8168154,spoiled,GAN-Enhanced
20.313084,72.70099,3903.0164,1283.0404,282.02954,9.84972,274.0073,4.9331737,spoiled,GAN-Enhanced
17.075977,76.80764,4758.667,1482.149,177.25499,11.276502,192.94536,4.929149,spoiled,GAN-Enhanced
20.82686,78.909065,4831.538,1965.8916,269.91693,10.574133,200.22713,4.8508506,spoiled,GAN-Enhanced
18.946362,80.806656,5122.6274,1723.1237,235.10619,7.529238,203.51334,4.704231,spoiled,GAN-Enhanced
21.535088,80.47332,4505.625,1494.9192,273.1287,11.980583,269.13626,4.6506853,spoiled,GAN-Enhanced
21.337082,84.723206,4663.101,1561.7526,238.67384,8.899775,210.63425,4.3829565,spoiled,GAN-Enhanced
20.950306,77.77445,4411.8716,1558.4233,178.70421,5.638752,227.91432,4.6656785,spoiled,GAN-Enhanced
16.332201,77.84973,3784.204,1965.0255,197.0896,13.656379,224.79854,4.757666,spoiled,GAN-Enhanced
17.726595,78.70807,5767.258,1777.6649,216.21248,11.375931,224.02394,4.8884687,spoiled,GAN-Enhanced
20.137964,71.527504,5430.77,1662.458,208.61798,11.457165,227.59091,4.930983,spoiled,GAN-Enhanced
18.475735,78.60707,3864.9465,1483.103,225.35759,10.28843,199.98433,5.068696,spoiled,GAN-Enhanced
20.25906,76.39934,5966.595,1506.6058,221.36594,8.434061,218.86699,4.664648,spoiled,GAN-Enhanced
19.195644,73.89654,2673.0344,1183.479,279.67056,14.073224,247.94453,4.123636,spoiled,GAN-Enhanced
19.164162,73.37008,5280.3105,1644.4583,198.28456,10.39508,258.98718,5.118245,spoiled,GAN-Enhanced
20.632938,80.572105,5030.399,1650.0826,232.40108,8.9928875,293.39462,4.3723006,spoiled,GAN-Enhanced
18.157692,77.402596,5786.8643,1777.3668,233.66615,10.671645,220.69482,4.841849,spoiled,GAN-Enhanced
19.3506,77.905334,5632.163,1743.017,200.41849,8.028485,236.1727,4.7383976,spoiled,GAN-Enhanced
18.857933,77.17436,6432.1714,1416.4836,201.94312,8.860126,248.89502,4.615591,spoiled,GAN-Enhanced
16.634531,76.02965,3390.27,1243.4686,195.38431,15.987053,225.33806,4.438421,spoiled,GAN-Enhanced
17.771307,79.5953,4462.6807,1573.8267,242.49825,8.301611,209.6815,4.531301,spoiled,GAN-Enhanced
20.529503,78.6302,6081.959,1661.1979,236.4049,10.003901,181.33522,4.605154,spoiled,GAN-Enhanced
20.652678,77.910995,5433.3076,1658.5117,249.20906,11.846542,211.4579,5.058623,spoiled,GAN-Enhanced
16.744154,78.54448,5097.885,1771.295,189.2718,12.872837,242.70703,5.092048,spoiled,GAN-Enhanced
19.736034,79.2099,6622.545,1856.8594,201.80862,11.748504,206.30087,4.907628,spoiled,GAN-Enhanced
18.085075,74.04031,4693.635,1791.3175,225.36711,9.823326,214.56956,4.759182,spoiled,GAN-Enhanced
17.190355,76.89112,4305.041,1896.1395,274.41934,4.507542,304.40768,4.444049,spoiled,GAN-Enhanced
20.309475,80.738846,4644.617,1503.622,234.16774,12.231682,235.98804,4.4867764,spoiled,GAN-Enhanced
17.74865,80.77563,5508.1797,1651.7981,235.40993,10.412126,208.84216,4.702483,spoiled,GAN-Enhanced
19.040525,72.47911,3547.4797,1364.9392,169.30974,10.30335,212.84836,5.213714,spoiled,GAN-Enhanced
21.611261,77.61842,4601.5244,1445.4641,231.10884,15.461062,275.62424,4.354332,spoiled,GAN-Enhanced
18.76735,80.16061,4823.745,2082.333,254.71088,11.3524475,203.689,4.8608375,spoiled,GAN-Enhanced
20.111145,78.2629,4702.5454,1647.1187,197.58212,10.584023,188.18475,5.019857,spoiled,GAN-Enhanced
20.921904,73.23058,5840.0557,1323.8947,229.75845,7.4738793,244.02065,5.1251817,spoiled,GAN-Enhanced
17.211515,77.5948,4138.5566,1431.2546,125.607216,11.143589,164.12312,5.0345325,spoiled,GAN-Enhanced
18.21028,83.36232,4200.4897,2047.9368,230.27232,7.664982,230.1564,5.088671,spoiled,GAN-Enhanced
19.276737,72.654205,4762.312,1842.4098,264.04538,8.393803,228.13568,5.026382,spoiled,GAN-Enhanced
17.055876,75.79639,3568.7607,1045.276,200.50931,10.415904,200.77002,4.724486,spoiled,GAN-Enhanced
14.738327,72.40699,4042.317,1218.4972,235.9623,8.522766,250.07782,4.225116,spoiled,GAN-Enhanced
16.63949,70.1888,4425.3105,1431.7932,275.8303,11.16011,272.65918,4.290846,spoiled,GAN-Enhanced
19.479216,75.733376,4495.5903,1042.7186,246.6693,13.222839,226.7497,4.419529,spoiled,GAN-Enhanced
22.171535,75.172966,5786.827,1949.1842,253.57036,12.591096,171.49193,5.2516747,spoiled,GAN-Enhanced
21.605942,82.15005,3078.3538,1843.3007,237.73817,7.5288615,238.09262,4.929543,spoiled,GAN-Enhanced
20.01057,71.32438,4887.6543,775.41064,216.88568,15.282113,239.25378,4.3398404,spoiled,GAN-Enhanced
18.733349,76.6777,4610.3843,1944.1721,231.27124,8.050633,154.65877,4.8655405,spoiled,GAN-Enhanced
20.073536,79.31056,4186.0693,1686.4446,264.92767,9.729364,220.84792,4.5115805,spoiled,GAN-Enhanced
19.047935,79.845436,3486.4229,1751.994,267.73077,7.908903,225.12114,4.8100433,spoiled,GAN-Enhanced
17.932934,82.15739,3816.0735,2724.5889,308.57303,3.4549067,242.71611,4.7400455,spoiled,GAN-Enhanced
20.221262,83.45657,5417.165,1641.3563,215.1468,13.670773,238.34105,4.8392353,spoiled,GAN-Enhanced
17.353102,74.10885,6947.8237,1877.6852,176.38516,12.474997,191.98547,4.6486354,spoiled,GAN-Enhanced
19.273376,81.50597,3905.34,1579.3888,184.39375,10.911947,227.31241,4.985351,spoiled,GAN-Enhanced
16.547602,77.61938,3156.4297,1327.0817,198.68634,12.484,203.95319,4.507455,spoiled,GAN-Enhanced
18.921288,77.155785,6823.9746,1872.7115,245.67018,11.529517,234.76013,4.7599926,spoiled,GAN-Enhanced
20.556791,76.39423,4633.1978,1500.8118,222.32063,11.327655,252.27098,4.3858457,spoiled,GAN-Enhanced
18.477203,76.72412,5337.4365,1199.9746,247.06898,9.572505,242.08661,4.729931,spoiled,GAN-Enhanced
15.227243,75.8504,3996.1135,842.5589,272.9941,7.510745,243.09206,4.351744,spoiled,GAN-Enhanced
20.992903,82.36886,3822.9944,938.005,202.91281,7.813781,242.9635,4.5187144,spoiled,GAN-Enhanced
19.025064,79.56784,2637.0295,1983.1964,256.24054,10.748004,244.817,4.4853964,spoiled,GAN-Enhanced
20.616104,68.03757,4465.8394,1129.7876,223.49638,15.748783,234.71033,5.145169,spoiled,GAN-Enhanced
17.469847,78.46354,5235.742,1134.7839,227.57104,10.146,271.35977,4.5168447,spoiled,GAN-Enhanced
15.963706,80.421646,3970.7869,1903.0856,223.48117,8.912737,227.82275,5.230754,spoiled,GAN-Enhanced
19.925844,76.07464,6729.0728,1578.1606,202.78073,12.3421135,202.01234,5.0501757,spoiled,GAN-Enhanced
20.05247,79.81062,5469.4443,1712.0632,209.48627,10.003106,169.36829,4.8422823,spoiled,GAN-Enhanced
21.912683,79.569016,4726.5977,1999.3337,242.4828,14.163573,236.91232,4.6759233,spoiled,GAN-Enhanced
17.467127,69.43657,4599.363,707.4777,181.64264,12.037784,230.35907,4.146018,spoiled,GAN-Enhanced
20.230064,74.71142,6071.561,1060.1678,209.8589,13.772709,216.42395,4.1203175,spoiled,GAN-Enhanced
19.65937,80.8841,5862.868,1663.5747,219.30743,7.404457,169.51262,4.881168,spoiled,GAN-Enhanced
15.854283,77.41876,4550.0757,1758.1584,247.61043,11.871466,248.78508,5.043576,spoiled,GAN-Enhanced
21.781363,81.2466,5500.852,1318.1912,224.98218,9.035566,212.22594,4.360633,spoiled,GAN-Enhanced
20.192606,80.275856,6248.453,1944.191,210.20021,6.925537,193.11703,5.114293,spoiled,GAN-Enhanced
18.148046,69.723206,3587.5579,1413.1617,240.00822,11.919485,221.14941,4.790189,spoiled,GAN-Enhanced
19.251493,75.15442,4235.751,1165.6355,213.1415,11.741932,205.91139,4.478396,spoiled,GAN-Enhanced
19.162933,83.32993,4613.9014,2065.3706,227.62582,10.931202,185.76459,5.0618534,spoiled,GAN-Enhanced
18.749615,83.14284,6108.1396,2253.403,245.53046,8.480804,229.08202,4.8411064,spoiled,GAN-Enhanced
16.935993,74.518486,5196.7183,1841.2881,198.80891,10.129501,228.40538,4.933969,spoiled,GAN-Enhanced
19.811453,71.53099,5560.0903,953.9894,214.947,14.426582,211.62474,4.5890102,spoiled,GAN-Enhanced
18.33542,80.29377,3770.4597,1706.0104,220.36166,8.742507,211.27304,4.8159876,spoiled,GAN-Enhanced
17.336279,78.61817,4062.2363,1904.2719,244.22946,11.369703,254.42165,4.718166,spoiled,GAN-Enhanced
18.01756,79.863884,5930.3,1554.2909,162.56998,11.099495,214.872,4.6405354,spoiled,GAN-Enhanced
19.299763,76.1825,4882.642,1416.1367,189.6249,9.230982,199.46375,5.1034884,spoiled,GAN-Enhanced
16.783493,80.82539,5132.157,1277.3937,231.19539,8.754541,200.33066,4.4750233,spoiled,GAN-Enhanced
19.229092,74.38807,4050.307,1502.2201,256.6245,9.919767,189.8051,4.983737,spoiled,GAN-Enhanced
20.50239,82.71732,4162.734,1414.8237,180.80032,11.121248,224.49492,4.355255,spoiled,GAN-Enhanced
19.098606,83.962166,4620.2046,1599.7622,217.52562,10.251618,215.12221,4.820058,spoiled,GAN-Enhanced
17.850399,79.135735,5435.154,1480.545,200.34195,11.933269,212.99507,4.8246965,spoiled,GAN-Enhanced
21.324484,78.71536,5643.382,1777.1973,237.81064,11.404954,236.99153,4.5508933,spoiled,GAN-Enhanced
21.917868,77.91848,4880.5205,2002.282,269.5714,11.338803,243.57156,4.530362,spoiled,GAN-Enhanced
18.221804,76.72384,4691.0527,1847.2933,257.38516,8.054803,250.4985,4.702669,spoiled,GAN-Enhanced
18.508114,79.90892,6305.8423,2202.1543,204.19362,8.855555,269.38306,4.752048,spoiled,GAN-Enhanced
17.997063,76.02316,4975.6973,1506.4537,250.72878,9.880547,253.41052,4.6574674,spoiled,GAN-Enhanced
14.890873,82.04901,5261.5674,2150.0657,220.36102,8.348795,259.82175,4.9968414,spoiled,GAN-Enhanced
20.742867,79.518524,4244.792,1775.5967,261.52975,10.873713,206.341,4.4288416,spoiled,GAN-Enhanced
19.330196,78.54825,3703.4055,2156.1924,275.86942,4.852285,234.39027,4.991438,spoiled,GAN-Enhanced
18.062532,78.42629,4341.3604,1874.0647,197.84773,6.709824,202.25862,4.921724,spoiled,GAN-Enhanced
20.29956,86.34133,5835.866,1859.3256,157.83936,9.959814,195.7058,5.1832466,spoiled,GAN-Enhanced
20.884514,70.64909,4881.8823,1337.6611,298.12222,11.665355,276.0152,4.7132096,spoiled,GAN-Enhanced
20.110312,66.51295,3819.1929,1011.08813,193.8944,15.813516,238.6193,4.9196377,spoiled,GAN-Enhanced
18.625568,71.868385,4487.245,1440.3289,220.91135,12.030305,239.46559,5.0412793,spoiled,GAN-Enhanced
18.191502,76.38616,4984.5547,1223.6771,278.35876,9.739303,269.5851,4.633438,spoiled,GAN-Enhanced
18.647808,77.033966,3768.9343,1512.7754,250.2865,10.922855,245.99414,4.340354,spoiled,GAN-Enhanced
16.754229,85.42494,5619.2183,2104.4673,226.15219,7.4146667,219.50366,5.1843376,spoiled,GAN-Enhanced
18.900919,74.04974,4066.0605,1518.0261,207.67198,12.50865,189.8239,4.823395,spoiled,GAN-Enhanced
19.08401,69.71218,3947.2063,1075.6477,217.69852,7.3333473,252.91493,4.5502224,spoiled,GAN-Enhanced
16.862028,79.787056,4841.572,1477.7568,207.5433,9.659385,170.28683,5.230589,spoiled,GAN-Enhanced
20.776213,80.43357,4370.4736,1486.3185,146.48752,6.3451056,170.49167,4.4061537,spoiled,GAN-Enhanced
16.804375,75.06858,3955.797,1580.207,281.8741,12.668591,230.89903,4.569041,spoiled,GAN-Enhanced
19.999216,84.80691,5616.336,2020.2855,183.34961,7.0010324,243.9604,5.2508926,spoiled,GAN-Enhanced
18.898804,87.14171,4430.42,1678.4879,166.348,12.7093935,197.01057,4.5553803,spoiled,GAN-Enhanced
19.583086,78.30168,5582.6724,1702.9565,196.0841,9.107951,187.84819,5.014621,spoiled,GAN-Enhanced
21.131792,79.577255,5580.941,2172.974,193.69028,9.692959,223.39659,4.9165587,spoiled,GAN-Enhanced
18.197544,74.511116,5317.931,1885.5018,194.32079,11.190291,254.5769,4.7624736,spoiled,GAN-Enhanced
16.44053,74.770996,3429.0066,979.2347,224.79729,9.498479,228.62962,4.4776745,spoiled,GAN-Enhanced
20.519123,78.10473,4980.754,1854.9541,193.58752,7.5868526,195.30887,4.748822,spoiled,GAN-Enhanced
17.061098,75.83936,4937.871,1608.2251,224.6857,11.834731,228.52562,4.528189,spoiled,GAN-Enhanced
17.652391,79.06195,5871.9067,1712.2736,250.20831,14.62537,229.44751,4.663864,spoiled,GAN-Enhanced
18.1271,82.66401,3806.466,1852.6189,216.28502,8.431279,177.53735,4.6527123,spoiled,GAN-Enhanced
18.734308,75.219505,4467.036,1778.476,219.21512,10.917358,227.20517,4.855732,spoiled,GAN-Enhanced
19.325253,78.79092,4481.8667,1887.806,281.61734,9.655923,239.85544,4.4061904,spoiled,GAN-Enhanced
20.664877,74.045334,4307.3867,1017.53534,273.4928,9.7961445,248.07011,4.5112147,spoiled,GAN-Enhanced
17.248081,73.75439,3648.889,1578.9474,231.41321,6.428118,189.75795,5.1977625,spoiled,GAN-Enhanced
19.001993,79.25196,5664.4507,1781.8473,220.43727,9.48117,207.7296,4.871625,spoiled,GAN-Enhanced
15.689556,75.83408,4838.045,1438.8329,242.10353,8.532281,271.5955,4.487625,spoiled,GAN-Enhanced
19.57263,75.87057,3812.5408,1373.9788,273.56244,11.648098,289.16928,4.5742702,spoiled,GAN-Enhanced
18.651268,77.19306,5560.4243,1923.0737,248.82161,10.363997,224.26637,4.8710227,spoiled,GAN-Enhanced
19.931759,82.18866,5220.2754,2285.2478,222.116,7.5419974,173.81206,4.7668295,spoiled,GAN-Enhanced
22.984238,74.67071,4239.304,1358.6935,249.01886,11.797846,227.06511,4.521674,spoiled,GAN-Enhanced
16.17349,81.70812,3631.1294,1956.5925,264.5246,8.08871,188.74883,4.645014,spoiled,GAN-Enhanced
23.725515,73.27198,5435.99,1556.6616,204.91354,14.5362425,209.63063,4.6606784,spoiled,GAN-Enhanced
17.351633,75.02866,5306.849,1513.9486,230.64601,9.990242,254.5506,4.8703203,spoiled,GAN-Enhanced
19.026485,77.32472,3828.2395,1487.3433,239.0096,13.511795,260.69708,4.609763,spoiled,GAN-Enhanced
16.63708,77.197716,6680.446,1661.6564,161.28223,8.175065,252.95567,5.394765,spoiled,GAN-Enhanced
20.791254,73.25292,3478.1426,1297.8944,246.20361,12.944267,212.94284,4.4735394,spoiled,GAN-Enhanced
21.805532,76.63794,5583.9062,1305.861,274.44684,13.657635,241.76228,4.5706096,spoiled,GAN-Enhanced
17.360455,81.86258,4363.065,1535.601,196.25424,9.375012,209.30093,4.801653,spoiled,GAN-Enhanced
20.661144,74.8822,2787.547,1226.6488,288.4294,11.595984,256.33884,4.2097006,spoiled,GAN-Enhanced
19.086481,77.082855,5763.4272,1258.3506,196.75377,11.209236,218.57536,4.8212996,spoiled,GAN-Enhanced
18.109444,76.703316,5459.6787,1536.826,205.67876,11.12405,215.95648,4.5632124,spoiled,GAN-Enhanced
19.41167,78.41941,4880.0537,1451.0292,271.00574,11.78672,268.99503,4.7068343,spoiled,GAN-Enhanced
17.128872,78.782234,4400.4565,2030.3685,259.47534,11.822352,234.1611,5.0139437,spoiled,GAN-Enhanced
20.089088,77.53227,4592.6694,2058.3418,242.34938,11.020598,233.46312,4.667456,spoiled,GAN-Enhanced
19.514832,73.21667,4694.278,1295.81,235.16194,11.478648,242.44536,5.148603,spoiled,GAN-Enhanced
19.58148,76.630936,3188.1326,1321.2775,222.79088,14.997921,219.55725,4.664183,spoiled,GAN-Enhanced
16.378685,80.44561,4213.208,1630.7207,229.61111,11.734347,251.6506,4.7794194,spoiled,GAN-Enhanced
18.949205,79.26806,3416.8584,1432.769,216.11485,7.573311,198.13261,4.398194,spoiled,GAN-Enhanced
14.4135275,77.62008,5015.564,2080.623,271.22656,10.189699,258.11218,4.6979547,spoiled,GAN-Enhanced
22.47121,78.39058,4129.9253,1743.6761,288.31616,4.4520607,235.13327,4.2305956,spoiled,GAN-Enhanced
18.216974,82.894905,5864.1636,1922.0944,256.2438,5.881994,242.87854,4.9658246,spoiled,GAN-Enhanced
22.420527,84.00215,5915.254,2006.2048,234.93858,7.1878824,197.89482,5.0894814,spoiled,GAN-Enhanced
17.186584,79.83127,3484.4434,1432.1498,275.3828,8.6352415,231.27547,5.176891,spoiled,GAN-Enhanced
20.919771,76.74051,4568.618,1188.4924,234.0746,14.280356,240.09166,4.602277,spoiled,GAN-Enhanced
17.729029,78.84202,4840.7515,1648.2976,159.27374,8.0588455,205.45392,4.8872957,spoiled,GAN-Enhanced
20.617414,73.40198,3394.5151,1683.0243,260.71964,9.220136,170.25378,4.926698,spoiled,GAN-Enhanced
19.262526,80.456245,4857.467,1750.8608,239.4987,10.472013,158.53912,4.9171777,spoiled,GAN-Enhanced
18.374704,81.549805,4964.913,1747.4427,288.5469,12.300005,221.46155,4.4919653,spoiled,GAN-Enhanced
22.06458,77.418304,5328.3394,1877.6014,212.45613,12.305598,197.00229,4.857641,spoiled,GAN-Enhanced
16.894361,73.94616,4439.773,1380.0946,282.5312,9.120882,266.08508,4.280394,spoiled,GAN-Enhanced
14.413687,80.8256,3677.0012,1867.789,277.8245,7.6257515,245.26894,4.528891,spoiled,GAN-Enhanced
14.810825,71.07036,4344.647,1225.0857,256.37903,13.236145,200.28767,4.4991107,spoiled,GAN-Enhanced
18.27935,80.31293,3976.5469,2011.1321,284.65796,9.260487,281.11142,4.3877234,spoiled,GAN-Enhanced
19.433695,76.13732,5044.4404,1218.5238,224.24405,10.158199,263.80695,4.347885,spoiled,GAN-Enhanced
18.110058,87.111305,5997.2046,2241.9204,208.60645,7.845242,225.89513,4.4249887,spoiled,GAN-Enhanced
18.20501,74.20066,4582.2744,1636.6102,143.69472,4.103876,230.87764,4.6934824,spoiled,GAN-Enhanced
19.08903,81.45914,4761.2627,1353.379,252.84776,10.404213,233.95418,4.6864805,spoiled,GAN-Enhanced
17.197676,80.04648,4632.44,1607.2948,191.04411,11.646064,205.14069,4.806396,spoiled,GAN-Enhanced
15.474677,79.6446,4764.1167,2044.6726,219.68303,10.889125,223.99556,5.0151415,spoiled,GAN-Enhanced
17.852915,76.20216,5562.99,1278.5394,195.51004,9.875928,224.81178,4.5298305,spoiled,GAN-Enhanced
18.954046,82.14441,5221.928,1747.4702,271.2603,10.81733,193.6866,4.7491884,spoiled,GAN-Enhanced
18.927366,83.918884,3590.8755,1881.3727,253.82115,8.143039,194.5341,5.009508,spoiled,GAN-Enhanced
14.061153,73.940704,5421.002,1376.1504,202.34909,14.629359,219.40561,4.6191754,spoiled,GAN-Enhanced
18.365774,79.41304,4568.6,1852.8533,241.85666,10.617799,228.09775,4.785592,spoiled,GAN-Enhanced
21.738012,77.505295,5825.612,1632.8893,230.47731,11.762757,208.37152,4.852374,spoiled,GAN-Enhanced
21.280075,82.485855,5538.072,1547.6573,247.72559,8.426814,216.05577,5.1054907,spoiled,GAN-Enhanced
19.714436,81.363235,5047.968,1680.3892,206.09686,12.279082,212.49905,4.761429,spoiled,GAN-Enhanced
22.800434,76.78239,4483.913,1552.8132,225.49034,9.687583,218.2153,4.732807,spoiled,GAN-Enhanced
19.051,70.88736,4155.925,1199.7462,220.31737,11.491209,214.6518,4.4755654,spoiled,GAN-Enhanced
19.366425,74.637955,4472.228,1961.4249,249.6992,11.2862835,205.94527,4.7879815,spoiled,GAN-Enhanced
22.22399,80.227646,4939.968,1407.9651,220.68633,9.316894,215.281,4.5302124,spoiled,GAN-Enhanced
14.465875,77.36578,3632.822,1804.339,220.76865,9.083441,226.94778,4.5282426,spoiled,GAN-Enhanced
20.785341,79.67729,6017.1924,1709.6737,227.94075,13.814724,182.07668,5.0572333,spoiled,GAN-Enhanced
20.594854,71.55859,5718.9575,861.0808,213.23163,11.672898,226.84816,4.532133,spoiled,GAN-Enhanced
19.655067,73.70327,5219.648,1742.0217,212.80994,10.746377,252.48988,4.8638287,spoiled,GAN-Enhanced
18.021553,81.11497,4588.3784,1503.893,285.22177,8.268319,221.61642,4.481527,spoiled,GAN-Enhanced
23.138596,74.01139,5198.626,1293.9852,227.69003,12.247397,200.12053,4.60387,spoiled,GAN-Enhanced
16.562931,80.53793,4071.2952,1589.0334,220.11171,9.179458,192.91423,4.9700804,spoiled,GAN-Enhanced
17.448994,82.69523,4539.0977,2215.6003,235.65099,9.035956,236.16374,4.5616255,spoiled,GAN-Enhanced
15.090039,72.511246,3860.888,1370.4814,247.66765,14.743064,261.44446,4.2770534,spoiled,GAN-Enhanced
21.610025,78.66688,5392.9224,2228.5894,226.11992,12.705861,221.4433,4.9728284,spoiled,GAN-Enhanced
18.64613,79.90635,5777.253,1745.0431,170.21825,10.489283,223.15286,4.8695464,spoiled,GAN-Enhanced
25.55884,72.75973,3551.6594,1592.4088,257.47226,9.2213,261.53476,4.3181553,spoiled,GAN-Enhanced
